Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
auto-lifting,com.ngd.autolifting.model,CryptoUtility,getPublic,8,1,1,99,0,,
auto-lifting,com.ngd.autolifting.model,CryptoUtility,getPrivate,9,1,1,134,0,,
auto-lifting,com.ngd.autolifting.model,CryptoUtility,generateRandomString,6,1,2,168,0,,
auto-lifting,com.ngd.autolifting.model,CryptoUtility,generateRandomNumber,8,2,1,175,0,,
auto-lifting,com.ngd.autolifting.model,CryptoUtility,encryptWithAes,24,1,3,184,0,,
auto-lifting,com.ngd.autolifting.model,CryptoUtility,decryptWithAes,23,1,3,207,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,TransactionInfo,12,1,10,34,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,TransactionInfo,2,1,0,47,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,getPurpose,3,1,0,50,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,setPurpose,3,1,1,54,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,getBeneficiaryInfo,3,1,0,58,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,setBeneficiaryInfo,3,1,1,62,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,getMerchantId,3,1,0,66,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,setMerchantId,3,1,1,70,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,getAmount,3,1,0,74,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,setAmount,3,1,1,78,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,getCurrency,3,1,0,82,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,setCurrency,3,1,1,86,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,getRequestDateTime,3,1,0,90,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,setRequestDateTime,3,1,1,94,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,getReferenceNo,3,1,0,98,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,setReferenceNo,3,1,1,102,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,getChannel,3,1,0,106,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,setChannel,3,1,1,110,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,getChallenge,3,1,0,114,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,setChallenge,3,1,1,118,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,getTxnAdditionalInfo,3,1,0,122,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,setTxnAdditionalInfo,3,1,1,126,0,,
auto-lifting,com.ngd.autolifting.model,TransactionInfo,toString,3,1,0,130,0,,
